case,subject,stage,status,landmark_keys,similarity_scale,qc_pass,upside_down,median,p90,nose_weighted_median,source_nose_anchor_distance,eye_over_mouth_norm,nose_over_mouth_norm,vertical_z,landmark_nose_distance,landmark_left_eye_distance,landmark_right_eye_distance,landmark_mouth_distance,landmark_chin_distance,landmark_penalty
005_16_grin,005,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6637330545622374,0,0,0.09674279478472922,0.2089454022538035,0.1024960074408995,0.33933433239250704,0.17369704720209023,0.12514625293295872,0.3638379419198489,0.29338402233195743,0.26984684712276275,0.19244524050649492,0.15313660686743374,0.1477097573119102,0.23549339374074257
005_16_grin,005,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6637330545622374,0,0,0.1030613730635711,0.2250091478835788,0.11608546900252736,0.2707825076011895,0.21780043491475387,0.13552428656975474,0.36526465123382573,0.0011242655404685809,0.001481917073164352,0.0011334085078872243,0.0008181827775698353,0.002306740317244501,0.0012489933211508179
005_17_cheek_blowing,005,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6819536775335692,0,1,0.10344586142756428,0.21792061432115697,0.10917544286242689,0.32263937933290593,0.16165516566121496,0.11310358611167043,0.33189462796335906,0.2744222231346212,0.26890684776891605,0.20355203649698433,0.14851125413863167,0.15110484382440365,0.23022346144722494
005_17_cheek_blowing,005,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6819536775335692,0,1,0.10321885945030933,0.21453263442602127,0.10790957136148359,0.26614323625068925,0.19419165310147926,0.12423574057477255,0.33370734859558704,0.0010807640090758155,0.0017339117480165373,0.0010318924034772162,0.0005109413078431897,0.0018123088644910273,0.0011778634877118185
005_19_brow_raiser,005,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6770971136264384,0,0,0.09393187543317268,0.20757225594798293,0.09858786583215924,0.3405584585066648,0.16851014516482257,0.11773642409984056,0.3555039257685067,0.2930074033424916,0.26648814886081146,0.19750182693832655,0.1592034530522853,0.14441564125992004,0.23633488322120272
005_19_brow_raiser,005,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6770971136264384,0,0,0.09991562729994422,0.21591772888700725,0.11237756253264289,0.279772194547381,0.2174959716591865,0.13296183918560972,0.38702745316033627,0.0011464364485628943,0.001417380008021604,0.0011571934332551478,0.0004552594437582829,0.0022268623463305368,0.0011883974822928887
005_1_neutral,005,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.64218296546056,0,1,0.09500719080680493,0.18718528859294,0.10624241467098287,0.3438154398275124,0.1651553448763739,0.11797513847386766,0.3424603473298967,0.2904160373095995,0.26737884872698103,0.20522414032505082,0.17216732021292833,0.15742185869225445,0.24011688537345136
005_1_neutral,005,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.64218296546056,0,1,0.09770849289158434,0.19810030721739325,0.11793536273799929,0.27452079322553624,0.20110364832017716,0.12906443791355418,0.33101193576220544,0.0010795960550908728,0.0014613840706793424,0.0010090947478739686,0.0008822003946197561,0.0023887311492389015,0.0012194982027297831
005_20_brow_lower,005,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6976400326232842,0,0,0.09920142209481986,0.22716974090901862,0.09931155305386744,0.33557419479510875,0.17935436688373907,0.1118367685795912,0.38600182306077546,0.28792465619908053,0.258680152604067,0.2043564408120881,0.14661701430050236,0.15416763621927262,0.23320685936809005
005_20_brow_lower,005,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6976400326232842,0,0,0.10367814187327462,0.2234116552169479,0.10913532859802287,0.279506365759952,0.20756778055560124,0.12626463109723776,0.3864272549221109,0.0011624346616510347,0.0016442184830030805,0.0010379522522031945,0.0004181337725457631,0.002239095577286208,0.001211518133167469
005_2_smile,005,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6505310137087913,0,0,0.09856523707954684,0.1997490303523831,0.11003756768363182,0.3297870449833435,0.32591132823660496,0.11000100774432865,0.6526297192435841,0.2818096584287391,0.2644979722978688,0.22752590241398757,0.15831110625592584,0.15004947607182584,0.2382559178851343
005_2_smile,005,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6505310137087913,0,0,0.09770863646523675,0.19500665689057156,0.1079544979471535,0.27435846584398843,0.3148240605767842,0.12384088205096998,0.5348899241463085,0.0011259964949145423,0.0016394527538718718,0.001163212783672748,0.0005907123319388233,0.0021232451603379926,0.0012389080410704992
005_3_mouth_stretch,005,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.5951164213246198,0,0,0.08349862528446494,0.16693529220375156,0.09474197142559587,0.3551686845783677,0.39116580260230294,0.15480033537778248,0.726000423427846,0.3149640252947408,0.26020267422744187,0.22764838410139762,0.2043863167406572,0.1546345724666199,0.2567277226599668
005_3_mouth_stretch,005,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.5951164213246198,0,0,0.08955222053198592,0.16881446615725015,0.11395415789843652,0.2811036094497577,0.38305678004837124,0.17047887026227806,0.5713675185113638,0.0011873731206333332,0.0016589894163362674,0.0011599528681462735,0.000758320535529326,0.0019696887808086407,0.0012770657716217912
005_4_anger,005,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6675833307186853,0,0,0.10319434067612407,0.21772158282445256,0.11098112439526245,0.32567891557994827,0.16359627763276624,0.11115714505404425,0.36124216107446716,0.2755418937803459,0.2664282953695385,0.2215615899894169,0.1482001758796075,0.14440511008111118,0.23319070280562187
005_4_anger,005,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6675833307186853,0,0,0.10388430684576637,0.22264197846385161,0.11345537632902673,0.26859901126852187,0.21184693937551133,0.12557186772369544,0.3919236350337506,0.0010780187575344879,0.0014057382812284792,0.001341185492382004,0.0005184821889968991,0.002165605799501591,0.0012028013774805927
005_5_jaw_left,005,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6417470955977319,0,0,0.09465052095269218,0.18548278242653515,0.10591673471425483,0.3679328132175809,0.22583650295979515,0.11626275158858737,0.47371856745873586,0.3187755555238215,0.2477136328241306,0.19211282246901493,0.20370110967000998,0.16978616787907183,0.2495103519214176
005_5_jaw_left,005,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6417470955977319,0,0,0.09787807011498527,0.18811226567960565,0.12213264542812825,0.3190454325136611,0.2554352651416811,0.13365482883298174,0.4640388805545037,0.0009313744580691306,0.001238373700282674,0.0008776220311553728,0.0007575410954613156,0.0019565761764749065,0.0010399926411940694
005_6_jaw_right,005,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6338879478970001,0,0,0.09907344296371527,0.19297593932563561,0.11614334205291438,0.3215388619460669,0.32824433740047965,0.10427527710249805,0.6408856331533638,0.2687607079085411,0.26944928535861007,0.24300073432613492,0.14956737970050918,0.13411586204878595,0.23504359132162297
005_6_jaw_right,005,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6338879478970001,0,0,0.09674247409754937,0.18711364440346362,0.10847460634170587,0.29063974357357086,0.31972798615648357,0.11621844184806798,0.5159634414679891,0.0008297279487895824,0.0015751466635685136,0.0012305892749988811,0.0006828043702417632,0.0014278372121345466,0.0010887373654229233
005_7_jaw_forward,005,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6642191726014078,0,0,0.09931831968875514,0.206022977477695,0.10662242650847502,0.34073409814333055,0.17517550606090682,0.11005401309362935,0.372621435320521,0.2911338792963041,0.25654227827027326,0.1879871836497382,0.1655507499823704,0.15978659671660275,0.23389641216089285
005_7_jaw_forward,005,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6642191726014078,0,0,0.10033190835351935,0.2008171292535183,0.11530126238664849,0.3170642112698079,0.20460684321099185,0.11949251652215427,0.3736023584805235,0.0009318193673989546,0.0015174323327582487,0.0009056178926765273,0.0006878768697406829,0.0019755394056325017,0.00109357781489508
005_8_mouth_left,005,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6260920680335895,0,0,0.09882549329438492,0.17381500350473197,0.10187214170325139,0.3819259951066022,0.30343708778969447,0.1338591429944739,0.530176101200666,0.33991665512066466,0.20973331029047432,0.1866240209953611,0.2170306311446113,0.20872602886527591,0.25355138882875483
005_8_mouth_left,005,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6260920680335895,0,0,0.09787014956167482,0.18526859000213056,0.12202805804036115,0.30806512862070756,0.3346576161717314,0.15802866837376028,0.504201801778898,0.0012908057298296103,0.0013639982248877924,0.0011278955481620382,0.0006758546876385662,0.002514267897480774,0.0012804077060818353
005_9_mouth_right,005,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6707066408502776,0,1,0.09851892897949538,0.21676234495703875,0.10345035671948467,0.33030514624661234,0.16455659697946162,0.11582684192023693,0.3306570318356462,0.2832716372118265,0.26810030439263566,0.19517097034120282,0.14380995708600353,0.13908247459077994,0.22991632028672448
005_9_mouth_right,005,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6707066408502776,0,0,0.10152751755534846,0.21695468527587466,0.10897569129211077,0.2791874054448922,0.20967165359226694,0.127551822956461,0.3526579122419243,0.0011569245888735321,0.0017287952125038272,0.0011987529672914709,0.00042549533703282045,0.0020078105186669445,0.0012415878164307773
006_10_dimpler,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.7378317586987209,0,0,0.1198100724393234,0.23635171829592377,0.15028367350084387,0.6396099151134859,0.324399139983183,0.14649715086434245,0.6190936168514566,0.5911767954715166,0.2491567119134396,0.15059013792649464,0.3371744592337084,0.17190702427104404,0.3607883435476624
006_10_dimpler,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.7378317586987209,0,0,0.12378943955172148,0.2652770911717809,0.2430443007704021,0.5421251814118251,0.36181520299058056,0.18714262709174176,0.6354264099219802,0.0018731041011643963,0.0014837297423138914,0.0009288917671184084,0.0025603459871268684,0.002254514680919305,0.0017358652340112779
006_11_chin_raiser,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.7674913462399511,0,0,0.13870522896891288,0.24505207745813523,0.17950066148764174,0.6069191868980718,0.22699619957385542,0.10704611237266654,0.5084723984758777,0.5615071434822566,0.2488659782111391,0.20852512917947733,0.36635509163204205,0.2150689953366048,0.3694848576331387
006_11_chin_raiser,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.7674913462399511,0,0,0.14386802423824185,0.26361241596163404,0.24433335376824442,0.5296302527877903,0.27870113361125665,0.15431356847381228,0.5422778868952881,0.001842089066393817,0.0017832864876895192,0.0013680532269308417,0.002615954707943293,0.00271778102627037,0.0019201174115802287
006_12_lip_puckerer,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6471521030416231,0,0,0.1492941851917804,0.2513362956859564,0.18480176169235885,0.5955579114110503,0.21702040192850464,0.10895240580964577,0.4468146542990368,0.5693381241356261,0.2691990198314066,0.23730516266226775,0.374313938972357,0.25306593136832534,0.38656136494557974
006_12_lip_puckerer,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6471521030416231,0,0,0.16256458840647012,0.27573870452498844,0.26842508751213895,0.49452905299051253,0.25482465829927775,0.14749203704144195,0.5129659275643735,0.001683059511133635,0.001484228477706046,0.0011992674322270566,0.002831144950273388,0.003014120630816373,0.0018232751849663537
006_13_lip_funneler,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6403718062380831,0,0,0.1557222091077413,0.2626458983991419,0.18517668920099914,0.5914682914759946,0.22489230464399407,0.11573755051126512,0.4677864573524173,0.5601126639067561,0.2744855056622345,0.24177817763979007,0.39492307387262293,0.2460841523068996,0.38767102569531126
006_13_lip_funneler,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6403718062380831,0,0,0.15875606812296336,0.2791552204508348,0.26687806378796775,0.4784403435743136,0.27213567489019663,0.15176825036915714,0.5148478109114637,0.0016007850503597424,0.0015851778869294508,0.0015211976735953017,0.0022055605710909008,0.0027734650647794983,0.00176647008700353
006_14_sadness,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.7367815284855366,0,0,0.11611565505572799,0.2233543376138969,0.15359206632618044,0.63843723985527,0.30758886114198214,0.13043883949445956,0.6211269401443759,0.6039641228450974,0.2467871903883592,0.17080085965534614,0.32033709215280287,0.18949828052697204,0.36799391573399826
006_14_sadness,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.7367815284855366,0,0,0.1223852871568186,0.2548949717607572,0.23196956235940722,0.5546888134026771,0.3386445277162484,0.1732514058640934,0.6195085121683135,0.001966157924733233,0.0017139628515009783,0.0009028141814417314,0.002404384702665499,0.00224549619775235,0.0017872855186185476
006_15_lip_roll,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6942658058111226,0,0,0.1340874450210405,0.24795598503586933,0.19874952622169795,0.6008563905838212,0.26354983459426906,0.13291576559247584,0.5358143476715229,0.5661163900925641,0.266422133782585,0.20075534405381815,0.3606863717099478,0.21429433240650958,0.3722448754499157
006_15_lip_roll,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6942658058111226,0,0,0.1373269004255597,0.2694724117120873,0.25584104004046937,0.4416840880721995,0.28468908457548664,0.16917747062820715,0.575008357879405,0.0020713799983714926,0.00167288192676188,0.0010793620403731754,0.00342968926440572,0.0034963970682758017,0.002106971402448295
006_16_grin,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.7474122292690456,0,0,0.12023574664788104,0.23037577336970397,0.1572456947903191,0.6374244318367709,0.29471234606885915,0.13744949851761493,0.5893510166152043,0.5962946684250063,0.2531341766385922,0.19176837929444446,0.3439564578344927,0.20121782421410886,0.3751935455126324
006_16_grin,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.7474122292690456,0,0,0.1267648526608043,0.2698272938982152,0.25733293460803497,0.4924083716029488,0.3390797447362503,0.19056212860124738,0.616855816295594,0.0024686298406256645,0.0016230614444004785,0.0012088348647031886,0.0034167187045150782,0.002805279062819185,0.002210095006216607
006_17_cheek_blowing,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.7486114827170606,0,0,0.1275072828075638,0.23561853496839963,0.17206308764984787,0.6196072922370615,0.2770183961693037,0.1351355267054259,0.5556354106133555,0.5795042174517258,0.2531548441010583,0.18759529172311976,0.36812592998329613,0.23000519406037173,0.3741524635505102
006_17_cheek_blowing,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.7486114827170606,0,0,0.1304286798413247,0.25959676330630393,0.24089210419369866,0.53700593121129,0.30956439162245264,0.17691703498348868,0.5653267774585312,0.0019056298060188565,0.001745883892421619,0.0010321950155656131,0.0026073179140765064,0.002784605830110882,0.001871774600240871
006_19_brow_raiser,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6985290334955645,0,0,0.1393712054380668,0.24687471280878076,0.1919419554830015,0.595343486043761,0.23351863318523047,0.12856226961360853,0.48559890004850964,0.5628510758080242,0.2693122627967858,0.20411505335974134,0.3746620384119119,0.22186324802433396,0.37501149594380534
006_19_brow_raiser,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6985290334955645,0,0,0.15162338815946852,0.26565412726333704,0.25948594478834197,0.506635696162988,0.25992121059790874,0.15807635319529104,0.5308886852473635,0.0017130717451903446,0.001832900418257507,0.001087714807209794,0.0032666083233855434,0.00358078344696899,0.0019929669965027532
006_1_neutral,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.7233198315357946,0,0,0.11305354523409025,0.21989668312318542,0.15284565928577895,0.6400732918691402,0.31731648696076353,0.13955246576360708,0.60511794466282,0.6029679880910578,0.2459240289699508,0.15604003245290415,0.3308547899776527,0.1949773352123636,0.36647112568688844
006_1_neutral,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.7233198315357946,0,0,0.11837018038652318,0.25654314279493556,0.24398440631707635,0.5424645828751415,0.35434694221587165,0.17921742252277684,0.614607106421781,0.0019144415174233696,0.0014509824154828209,0.0009700359488594353,0.0025251952361088075,0.0020886900413954355,0.001733979517312626
006_20_brow_lower,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6981407746925586,0,0,0.1333751631517164,0.24234438659430396,0.19352093067237405,0.6052452614349648,0.2662715882191336,0.13098140023468996,0.5505226113125424,0.5775988965092766,0.2607788679736915,0.19725099702125765,0.3632412207576413,0.21456192285000586,0.37498166413660533
006_20_brow_lower,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6981407746925586,0,0,0.13145872596606636,0.2705783933344163,0.2581440692997705,0.4373821745208562,0.29407844220414847,0.16744713030834682,0.5759261614592021,0.0020702355897232144,0.0017164066776470242,0.0013136325585798704,0.0027094605582274854,0.0027718394542120763,0.0019970547612392564
006_2_smile,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.7311784779314641,0,0,0.11944160567536925,0.2267133513380186,0.16817917520542622,0.628334460308,0.2849916954792855,0.12317355664459043,0.5730652929585278,0.5876732650907112,0.24090718828993568,0.197355630499801,0.3549126611958526,0.21078291472277044,0.3731061783890034
006_2_smile,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.7311784779314641,0,0,0.1252117951641205,0.2553718146774869,0.23270312071642582,0.5589643002744312,0.32886128922460695,0.17001138158339754,0.5901420313996735,0.0019855709136334227,0.0016593767695701946,0.0011959921914717602,0.003013080412974643,0.002333760367515582,0.001940370213939815
006_3_mouth_stretch,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6483178705794516,0,0,0.12425323452200111,0.23995308846720667,0.13986729815413868,0.6453418372797872,0.3726071827388787,0.18178833927930016,0.6612089798539981,0.6120510279111192,0.2592849903946797,0.17863340353474882,0.41276221857437995,0.2016994151442646,0.3897937102395326
006_3_mouth_stretch,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6483178705794516,0,0,0.14169472781422127,0.2777031146623162,0.26702402353598814,0.46510896536354945,0.40196617727934486,0.23419331689862427,0.6493571827376219,0.0021376763855343135,0.0016635458928762842,0.0012518621346229088,0.0025690328894907967,0.003347991491176958,0.0020242661290996605
006_4_anger,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.7062594981154663,0,0,0.14090242931045402,0.2557844407828269,0.198296304845492,0.5943794043155628,0.23493799167964863,0.11232712114251857,0.5206093016744943,0.5609496184140691,0.2653107895188727,0.21534704454634332,0.37391934136569177,0.20120791202929594,0.3739982085858985
006_4_anger,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.7062594981154663,0,0,0.151643359606004,0.2765618302008403,0.259727753577498,0.451446925342261,0.25916219894155645,0.15431308103677824,0.5461523585760296,0.0021257979158340913,0.0020154568533011417,0.0011517541911979315,0.0033445920127048866,0.002634400071953061,0.002128400296844306
006_5_jaw_left,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.7063428923844935,0,0,0.13009314683950007,0.24815115254568804,0.20102601849198745,0.5994961820092033,0.2871423769383711,0.1354739143385687,0.5659344363058478,0.5697792394168533,0.2605107693128157,0.17857406671391615,0.35887233415096825,0.2100242870465331,0.3672709919269712
006_5_jaw_left,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.7063428923844935,0,0,0.13546571229018567,0.27378806809868395,0.26172273444385347,0.4442959196098319,0.309216865353516,0.17170313168534618,0.593705528892176,0.0020951157501730056,0.0016755029729934976,0.0011401726462844449,0.003363321590327035,0.0030022294239324654,0.002078556399743682
006_6_jaw_right,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6993449348477516,0,0,0.13628715180699974,0.23823603034040192,0.19363595083704127,0.5925444255000848,0.24861481316773051,0.12242075754688558,0.4941936139683984,0.5627844520891228,0.25968616467569716,0.19325057628348702,0.37035839345084276,0.22542706125661643,0.37048291913909515
006_6_jaw_right,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6993449348477516,0,0,0.1389946008543211,0.26459885038739134,0.2633404010223414,0.4783281953565491,0.2720244373034926,0.15192762239685112,0.527266062099067,0.001616171841022737,0.001524277877417305,0.000996526885296804,0.002432348103012448,0.0027241375663918373,0.0016830995362136958
006_7_jaw_forward,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.688352871288179,0,0,0.13405559602664455,0.2410019860885259,0.2002285201143876,0.5887877973461685,0.21075804604317006,0.10093615968883334,0.4507121355719132,0.5647005686263212,0.25780777109133013,0.22227471420683775,0.3617840923000982,0.226312322782135,0.37548177816725786
006_7_jaw_forward,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.688352871288179,0,0,0.1387880431241857,0.2656526261459155,0.25438242731012795,0.435475355580539,0.23940239756080114,0.14442580491279955,0.4828875355847358,0.00208763010708267,0.001984355173287118,0.0011887020841320028,0.0027632799961476943,0.0027201481720710604,0.002036200550575269
006_8_mouth_left,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.7407155684753612,0,0,0.13321728255314833,0.2576370479192481,0.21039223193858717,0.5820683109376549,0.2181674120529074,0.11742153632142727,0.5000799778552933,0.5434045604118831,0.26196521123493804,0.23481011203224833,0.37264045785708916,0.2129506105025423,0.3716256983725929
006_8_mouth_left,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.7407155684753612,0,0,0.1353613261147022,0.2679247909249057,0.2351347234829984,0.41335553319252066,0.25958058562329167,0.16283418791555387,0.5464567084647688,0.001918436830981936,0.0017201046064040924,0.0015561558800210298,0.0026587281820339187,0.0032753317240423745,0.0020248608389123847
006_9_mouth_right,006,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.7130373693842734,0,0,0.1345798820478031,0.23510346060900203,0.1954584345902826,0.5922961860508325,0.24865125767787916,0.11635025426414167,0.5074375395438235,0.5660170746030873,0.2570047252566928,0.19504297431472395,0.36759296488129733,0.22240066394070646,0.37082571763774486
006_9_mouth_right,006,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.7130373693842734,0,0,0.13097194982144722,0.2680368577292387,0.26870222031576435,0.48634880507430045,0.3000541452610668,0.16982404729424433,0.5570533736813362,0.0025750354504621787,0.0015215741901161038,0.001273773608267443,0.0044959831261320625,0.0029605972412409575,0.002414534756393655
007_10_dimpler,007,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.7632969521529709,0,0,0.16162928056535386,0.3541970643096105,0.16943473242367624,0.929726562554472,0.477825488943057,0.18454536985519923,0.917445179070746,0.9120941860252615,0.38701279524908844,0.31654157792369836,0.29758379257972944,0.24994536265725797,0.5399047637107356
007_10_dimpler,007,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.7632969521529709,0,0,0.17774887790998145,0.37502884142804443,0.344658217042979,0.6727589218431056,0.447115000236409,0.23566864805761104,0.8998106246562328,0.003326981522077137,0.0024156709699641715,0.002400241317379695,0.0023977468738797768,0.003268730493382696,0.0028115511348542487
007_11_chin_raiser,007,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.7030548625286919,0,0,0.1639526337805021,0.3364193901569066,0.16168273381335707,0.9438141379257045,0.49475159055613377,0.14794529831191688,0.9416605488152908,0.9234028923333357,0.40504516647775707,0.3424199839711484,0.2984210683683109,0.275151273416342,0.5550999289497719
007_11_chin_raiser,007,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.7030548625286919,0,0,0.18678882594577886,0.3528252602653333,0.28283557514186214,0.7641804443438456,0.47105720733541,0.2055776497462323,0.9256263983859475,0.0026971616464821894,0.002124222987041864,0.0018713165978305355,0.0017695271197170155,0.0038837947003381424,0.00237194628036515
007_12_lip_puckerer,007,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.7504208636035372,0,0,0.1564971220814499,0.35278340633208194,0.16321968131412581,0.9150010301631413,0.43145716679447566,0.15225724113426273,0.8613409670067927,0.8824519181316544,0.38553284345354305,0.33236905347930973,0.3658800933913493,0.1802185695624425,0.5364962525436076
007_12_lip_puckerer,007,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.7504208636035372,0,0,0.17628498923960745,0.36728689884071875,0.3212211391576084,0.6647147476161065,0.4019176445062774,0.20065254322321419,0.8254399461522134,0.003142970531363832,0.0023375969924896087,0.0020164225598012634,0.002744480599521503,0.0025895834454320497,0.002647260606736694
007_13_lip_funneler,007,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.7192517699848022,0,0,0.15409833812717721,0.321965278461974,0.16831565722880548,0.9007092935227361,0.3593531144627016,0.20167061165744898,0.6835492164345949,0.8752741036994538,0.3844371104301067,0.31942170746068055,0.35018396687318376,0.19111069156185725,0.5295806872057193
007_13_lip_funneler,007,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.7192517699848022,0,0,0.17336252567067936,0.36690528452962085,0.3083020189420427,0.7189635712173458,0.38129916552889687,0.24606518293629948,0.6742561868213425,0.0024891559589456753,0.002189559455777653,0.002148216921374836,0.0019226475312135965,0.002482368856823772,0.002274556655852875
007_14_sadness,007,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.8018230717818748,0,0,0.16806465326253858,0.3477401418712446,0.14752388052096152,0.9338020050287654,0.4735639385774936,0.18286864016936438,0.939663654808407,0.9135918193440485,0.4104086682441522,0.30298582936153123,0.30087269599248756,0.2645252799616675,0.5441168638116477
007_14_sadness,007,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.8018230717818748,0,0,0.19417993417000018,0.3653960460326184,0.24349074320527422,0.8258054531898673,0.46545703976764785,0.23485512777634543,0.9342957799304873,0.0030321010870740872,0.0021928427042611108,0.0019015456310831032,0.003007394383464331,0.0036681714572662652,0.0026807151532820105
007_15_lip_roll,007,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.8111814249257062,0,0,0.16985750268242172,0.34519323108497046,0.14721643041404756,0.9214862241689866,0.4688085742390068,0.19395031559488096,0.9258686317033228,0.9031836991577568,0.40268727066265275,0.2886233697925351,0.3084780898715918,0.2672967414363308,0.5371980935309831
007_15_lip_roll,007,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.8111814249257062,0,0,0.19106282789714893,0.3625146647552207,0.25675161335048113,0.8077030024769806,0.4516273006929886,0.23382119424934622,0.9149621390252356,0.0029618602637776813,0.00221814202322172,0.0017734349524759813,0.0031087555863061446,0.003108048734192919,0.0026038984542160544
007_16_grin,007,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.7737704329975514,0,0,0.17747836567696387,0.34599436415520335,0.15018800208417488,0.9341399893871221,0.49805584162745403,0.21350001728884735,0.9501222039493951,0.9192407690936936,0.4213791759307473,0.3203791939731294,0.298885373704225,0.2637346118284322,0.5515678796730398
